DATE,JURISDICTION,LOCATION,AGE_GROUP,METRIC,BEST_DETECTION_METHOD,DETECTION_METHOD,AMPHETAMINE,CANNABIS,COCAINE,ECSTASY,METHYLAMPHETAMINE,OTHER,OTHER2,COUNT,FINES,ARRESTS,CHARGES
1/1/2024,VIC,Outer Regional Australia,17-25,positive_drug_tests,Yes,Indicator (Stage 1),Yes,Yes,No,No,No,No,No,2,0,0,0
1/1/2024,VIC,Outer Regional Australia,26-39,positive_drug_tests,Yes,Indicator (Stage 1),No,Yes,No,No,No,No,No,8,0,0,0
1/1/2024,VIC,Outer Regional Australia,26-39,positive_drug_tests,Yes,Indicator (Stage 1),Yes,No,No,No,No,No,No,10,0,0,0
1/1/2024,VIC,Outer Regional Australia,26-39,positive_drug_tests,Yes,Indicator (Stage 1),Yes,No,No,Yes,No,No,No,1,0,0,0
1/1/2024,VIC,Outer Regional Australia,26-39,positive_drug_tests,Yes,Indicator (Stage 1),Yes,Yes,No,No,No,No,No,2,0,0,0
1/1/2024,VIC,Outer Regional Australia,40-64,positive_drug_tests,Yes,Indicator (Stage 1),No,Yes,No,No,No,No,No,5,0,0,0
1/1/2024,VIC,Outer Regional Australia,40-64,positive_drug_tests,Yes,Indicator (Stage 1),Yes,No,No,No,No,No,No,9,0,0,0
1/1/2024,VIC,Outer Regional Australia,40-64,positive_drug_tests,Yes,Indicator (Stage 1),Yes,Yes,No,No,No,No,No,3,0,0,0
1/2/2024,ACT,Major Cities of Australia,17-25,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),No,No,No,No,No,No,Yes,1,0,0,1
1/2/2024,ACT,Major Cities of Australia,17-25,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),Yes,No,No,No,No,No,No,1,0,1,1
1/2/2024,ACT,Major Cities of Australia,26-39,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),No,No,No,No,No,No,Yes,1,0,0,1
1/2/2024,ACT,Major Cities of Australia,26-39,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),Yes,No,No,No,No,No,No,4,0,1,4
1/2/2024,ACT,Major Cities of Australia,26-39,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),Yes,Yes,No,No,No,No,No,2,0,1,2
1/2/2024,ACT,Major Cities of Australia,40-64,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),No,No,No,No,No,No,Yes,1,0,0,1
1/2/2024,ACT,Major Cities of Australia,40-64,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),No,Yes,No,No,No,No,No,2,0,0,2
1/2/2024,ACT,Major Cities of Australia,40-64,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),Yes,No,No,No,No,No,No,2,0,1,2
1/2/2024,ACT,Major Cities of Australia,40-64,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),Yes,Yes,No,No,No,No,No,1,0,0,1
1/2/2024,NSW,Inner Regional Australia,0-16,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),No,No,No,Yes,No,No,No,1,1,0,0
1/2/2024,NSW,Inner Regional Australia,17-25,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),No,No,No,Yes,No,No,No,3,2,0,1
1/2/2024,NSW,Inner Regional Australia,17-25,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),No,No,Yes,No,No,No,No,4,2,0,2
1/2/2024,NSW,Inner Regional Australia,17-25,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),No,No,Yes,Yes,No,No,No,4,3,0,1
1/2/2024,NSW,Inner Regional Australia,17-25,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),No,Yes,No,No,No,No,No,71,43,0,28
1/2/2024,NSW,Inner Regional Australia,17-25,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),No,Yes,No,Yes,No,No,No,6,4,0,2
1/2/2024,NSW,Inner Regional Australia,17-25,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),No,Yes,Yes,No,No,No,No,8,2,0,6
1/2/2024,NSW,Inner Regional Australia,17-25,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),No,Yes,Yes,Yes,No,No,No,3,0,0,3
1/2/2024,NSW,Inner Regional Australia,17-25,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),No,No,No,No,No,No,No,1,1,0,0
1/2/2024,NSW,Inner Regional Australia,17-25,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),Yes,No,No,No,No,No,No,23,7,0,16
1/2/2024,NSW,Inner Regional Australia,17-25,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),Yes,No,No,Yes,No,No,No,1,1,0,0
1/2/2024,NSW,Inner Regional Australia,17-25,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),Yes,No,Yes,Yes,No,No,No,1,1,0,0
1/2/2024,NSW,Inner Regional Australia,17-25,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),Yes,Yes,No,No,No,No,No,16,6,0,10
1/2/2024,NSW,Inner Regional Australia,17-25,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),Yes,Yes,No,Yes,No,No,No,2,0,0,2
1/2/2024,NSW,Inner Regional Australia,17-25,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),Yes,Yes,Yes,No,No,No,No,1,0,0,1
1/2/2024,NSW,Inner Regional Australia,17-25,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),Yes,Yes,Yes,Yes,No,No,No,1,0,0,1
1/2/2024,NSW,Inner Regional Australia,26-39,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),No,No,No,Yes,No,No,No,3,1,0,2
1/2/2024,NSW,Inner Regional Australia,26-39,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),No,No,Yes,No,No,No,No,11,9,0,2
1/2/2024,NSW,Inner Regional Australia,26-39,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),No,No,Yes,Yes,No,No,No,1,1,0,0
1/2/2024,NSW,Inner Regional Australia,26-39,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),No,Yes,No,No,No,No,No,81,45,0,36
1/2/2024,NSW,Inner Regional Australia,26-39,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),No,Yes,No,Yes,No,No,No,3,1,0,2
1/2/2024,NSW,Inner Regional Australia,26-39,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),No,Yes,Yes,No,No,No,No,6,3,0,3
1/2/2024,NSW,Inner Regional Australia,26-39,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),No,Yes,Yes,Yes,No,No,No,1,1,0,0
1/2/2024,NSW,Inner Regional Australia,26-39,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),No,No,No,No,No,No,No,2,2,0,0
1/2/2024,NSW,Inner Regional Australia,26-39,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),Yes,No,No,No,No,No,No,102,23,0,79
1/2/2024,NSW,Inner Regional Australia,26-39,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),Yes,No,No,Yes,No,No,No,6,2,0,4
1/2/2024,NSW,Inner Regional Australia,26-39,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),Yes,No,Yes,No,No,No,No,4,0,0,4
1/2/2024,NSW,Inner Regional Australia,26-39,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),Yes,Yes,No,No,No,No,No,59,15,0,44
1/2/2024,NSW,Inner Regional Australia,26-39,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),Yes,Yes,No,Yes,No,No,No,1,1,0,0
1/2/2024,NSW,Inner Regional Australia,40-64,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),No,No,Yes,No,No,No,No,1,1,0,0
1/2/2024,NSW,Inner Regional Australia,40-64,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),No,Yes,No,No,No,No,No,78,48,0,30
1/2/2024,NSW,Inner Regional Australia,40-64,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),No,Yes,Yes,No,No,No,No,4,4,0,0
1/2/2024,NSW,Inner Regional Australia,40-64,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),No,No,No,No,No,No,No,2,2,0,0
1/2/2024,NSW,Inner Regional Australia,40-64,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),Yes,No,No,No,No,No,No,92,30,0,62
1/2/2024,NSW,Inner Regional Australia,40-64,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),Yes,No,No,Yes,No,No,No,2,1,0,1
1/2/2024,NSW,Inner Regional Australia,40-64,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),Yes,No,Yes,No,No,No,No,2,1,0,1
1/2/2024,NSW,Inner Regional Australia,40-64,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),Yes,Yes,No,No,No,No,No,73,20,0,53
1/2/2024,NSW,Inner Regional Australia,40-64,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),Yes,Yes,No,Yes,No,No,No,1,1,0,0
1/2/2024,NSW,Inner Regional Australia,40-64,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),Yes,Yes,Yes,No,No,No,No,2,0,0,2
1/2/2024,NSW,Inner Regional Australia,65 and over,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),No,Yes,No,No,No,No,No,4,4,0,0
1/2/2024,NSW,Inner Regional Australia,65 and over,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),Yes,No,No,No,No,No,No,2,0,0,2
1/2/2024,NSW,Major Cities of Australia,0-16,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),No,Yes,No,Yes,No,No,No,1,1,0,0
1/2/2024,NSW,Major Cities of Australia,17-25,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),No,No,No,Yes,No,No,No,4,2,0,2
1/2/2024,NSW,Major Cities of Australia,17-25,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),No,No,Yes,No,No,No,No,13,6,0,7
1/2/2024,NSW,Major Cities of Australia,17-25,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),No,Yes,No,No,No,No,No,73,36,0,37
1/2/2024,NSW,Major Cities of Australia,17-25,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),No,Yes,No,Yes,No,No,No,3,1,0,2
1/2/2024,NSW,Major Cities of Australia,17-25,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),No,Yes,Yes,No,No,No,No,8,3,0,5
1/2/2024,NSW,Major Cities of Australia,17-25,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),No,Yes,Yes,Yes,No,No,No,2,1,0,1
1/2/2024,NSW,Major Cities of Australia,17-25,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),No,No,No,No,No,No,No,2,0,0,2
1/2/2024,NSW,Major Cities of Australia,17-25,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),Yes,No,No,No,No,No,No,9,2,0,7
1/2/2024,NSW,Major Cities of Australia,17-25,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),Yes,No,Yes,No,No,No,No,1,0,0,1
1/2/2024,NSW,Major Cities of Australia,17-25,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),Yes,Yes,No,No,No,No,No,4,0,0,4
1/2/2024,NSW,Major Cities of Australia,17-25,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),Yes,Yes,No,Yes,No,No,No,1,1,0,0
1/2/2024,NSW,Major Cities of Australia,26-39,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),No,No,No,Yes,No,No,No,1,1,0,0
1/2/2024,NSW,Major Cities of Australia,26-39,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),No,No,Yes,No,No,No,No,26,15,0,11
1/2/2024,NSW,Major Cities of Australia,26-39,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),No,Yes,No,No,No,No,No,63,30,0,33
1/2/2024,NSW,Major Cities of Australia,26-39,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),No,Yes,No,Yes,No,No,No,1,1,0,0
1/2/2024,NSW,Major Cities of Australia,26-39,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),No,Yes,Yes,No,No,No,No,10,3,0,7
1/2/2024,NSW,Major Cities of Australia,26-39,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),No,Yes,Yes,Yes,No,No,No,4,0,0,4
1/2/2024,NSW,Major Cities of Australia,26-39,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),No,No,No,No,No,No,No,5,1,0,4
1/2/2024,NSW,Major Cities of Australia,26-39,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),Yes,No,No,No,No,No,No,95,23,0,72
1/2/2024,NSW,Major Cities of Australia,26-39,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),Yes,No,No,Yes,No,No,No,2,0,0,2
1/2/2024,NSW,Major Cities of Australia,26-39,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),Yes,No,Yes,No,No,No,No,6,2,0,4
1/2/2024,NSW,Major Cities of Australia,26-39,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),Yes,No,Yes,Yes,No,No,No,1,0,0,1
1/2/2024,NSW,Major Cities of Australia,26-39,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),Yes,Yes,No,No,No,No,No,59,10,0,49
1/2/2024,NSW,Major Cities of Australia,26-39,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),Yes,Yes,Yes,No,No,No,No,3,0,0,3
1/2/2024,NSW,Major Cities of Australia,40-64,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),No,No,No,Yes,No,No,No,1,1,0,0
1/2/2024,NSW,Major Cities of Australia,40-64,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),No,No,Yes,No,No,No,No,6,2,0,4
1/2/2024,NSW,Major Cities of Australia,40-64,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),No,No,Yes,Yes,No,No,No,1,0,0,1
1/2/2024,NSW,Major Cities of Australia,40-64,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),No,Yes,No,No,No,No,No,28,10,0,18
1/2/2024,NSW,Major Cities of Australia,40-64,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),No,Yes,Yes,No,No,No,No,4,3,0,1
1/2/2024,NSW,Major Cities of Australia,40-64,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),No,No,No,No,No,No,No,5,0,0,5
1/2/2024,NSW,Major Cities of Australia,40-64,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),Yes,No,No,No,No,No,No,107,24,0,83
1/2/2024,NSW,Major Cities of Australia,40-64,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),Yes,No,No,Yes,No,No,No,2,0,0,2
1/2/2024,NSW,Major Cities of Australia,40-64,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),Yes,No,Yes,No,No,No,No,4,1,0,3
1/2/2024,NSW,Major Cities of Australia,40-64,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),Yes,Yes,No,No,No,No,No,43,9,0,34
1/2/2024,NSW,Major Cities of Australia,40-64,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),Yes,Yes,No,Yes,No,No,No,1,0,0,1
1/2/2024,NSW,Major Cities of Australia,40-64,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),Yes,Yes,Yes,No,No,No,No,1,1,0,0
1/2/2024,NSW,Major Cities of Australia,65 and over,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),Yes,No,No,No,No,No,No,1,1,0,0
1/2/2024,NSW,Major Cities of Australia,65 and over,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),Yes,No,No,Yes,No,No,No,1,1,0,0
1/2/2024,NSW,Major Cities of Australia,65 and over,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),Yes,Yes,Yes,No,No,No,No,1,1,0,0
1/2/2024,NSW,Outer Regional Australia,0-16,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),Yes,Yes,No,No,No,No,No,1,0,0,1
1/2/2024,NSW,Outer Regional Australia,17-25,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),No,No,Yes,No,No,No,No,1,1,0,0
1/2/2024,NSW,Outer Regional Australia,17-25,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),No,No,Yes,Yes,No,No,No,1,1,0,0
1/2/2024,NSW,Outer Regional Australia,17-25,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),No,Yes,No,No,No,No,No,13,8,0,5
1/2/2024,NSW,Outer Regional Australia,17-25,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),No,Yes,No,Yes,No,No,No,2,1,0,1
1/2/2024,NSW,Outer Regional Australia,17-25,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),Yes,No,No,No,No,No,No,5,3,0,2
1/2/2024,NSW,Outer Regional Australia,17-25,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),Yes,Yes,No,No,No,No,No,5,3,0,2
1/2/2024,NSW,Outer Regional Australia,26-39,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),No,No,Yes,No,No,No,No,2,2,0,0
1/2/2024,NSW,Outer Regional Australia,26-39,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),No,Yes,No,No,No,No,No,28,13,0,15
1/2/2024,NSW,Outer Regional Australia,26-39,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),No,Yes,Yes,No,No,No,No,1,0,0,1
1/2/2024,NSW,Outer Regional Australia,26-39,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),No,No,No,No,No,No,No,3,1,0,2
1/2/2024,NSW,Outer Regional Australia,26-39,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),Yes,No,No,No,No,No,No,23,4,0,19
1/2/2024,NSW,Outer Regional Australia,26-39,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),Yes,Yes,No,No,No,No,No,9,2,0,7
1/2/2024,NSW,Outer Regional Australia,40-64,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),No,Yes,No,No,No,No,No,14,8,0,6
1/2/2024,NSW,Outer Regional Australia,40-64,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),No,No,No,No,No,No,No,1,0,0,1
1/2/2024,NSW,Outer Regional Australia,40-64,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),Yes,No,No,No,No,No,No,15,4,0,11
1/2/2024,NSW,Outer Regional Australia,40-64,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),Yes,No,Yes,No,No,No,No,1,0,0,1
1/2/2024,NSW,Outer Regional Australia,40-64,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),Yes,Yes,No,No,No,No,No,22,8,0,14
1/2/2024,NSW,Outer Regional Australia,65 and over,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),Yes,No,No,No,No,No,No,1,0,0,1
1/2/2024,NSW,Remote Australia,17-25,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),No,Yes,No,No,No,No,No,2,1,0,1
1/2/2024,NSW,Remote Australia,26-39,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),Yes,No,No,No,No,No,No,2,1,0,1
1/2/2024,NSW,Remote Australia,26-39,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),Yes,Yes,No,No,No,No,No,4,0,0,4
1/2/2024,NSW,Remote Australia,40-64,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),No,Yes,No,No,No,No,No,3,1,0,2
1/2/2024,NSW,Remote Australia,40-64,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),Yes,No,No,No,No,No,No,3,2,0,1
1/2/2024,NSW,Remote Australia,40-64,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),Yes,Yes,No,No,No,No,No,1,0,0,1
1/2/2024,NSW,Unknown,26-39,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),No,No,Yes,No,No,No,No,1,0,0,1
1/2/2024,NSW,Unknown,26-39,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),No,Yes,No,No,No,No,No,2,0,0,2
1/2/2024,NSW,Unknown,26-39,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),Yes,No,No,No,No,No,No,3,0,0,3
1/2/2024,NSW,Unknown,26-39,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),Yes,Yes,No,No,No,No,No,1,0,0,1
1/2/2024,NSW,Unknown,40-64,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),Yes,No,No,No,No,No,No,3,0,0,3
1/2/2024,NSW,Unknown,40-64,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),Yes,Yes,No,No,No,No,No,2,0,0,2
1/2/2024,NSW,Very Remote Australia,17-25,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),No,Yes,No,No,No,No,No,1,1,0,0
1/2/2024,NSW,Very Remote Australia,26-39,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),Yes,Yes,No,No,No,No,No,1,0,0,1
1/2/2024,NT,Unknown,17-25,positive_drug_tests,Yes,Indicator (Stage 1),No,No,No,No,No,No,Yes,50,11,11,39
1/2/2024,NT,Unknown,26-39,positive_drug_tests,Yes,Indicator (Stage 1),No,No,No,No,No,No,Yes,96,28,15,68
1/2/2024,NT,Unknown,40-64,positive_drug_tests,Yes,Indicator (Stage 1),No,No,No,No,No,No,Yes,85,23,11,62
1/2/2024,SA,Unknown,0-16,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),No,No,No,No,No,No,No,0,0,0,0
1/2/2024,SA,Unknown,0-16,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),No,No,No,No,No,No,Yes,0,0,0,0
1/2/2024,SA,Unknown,0-16,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),No,No,No,No,Yes,No,No,0,0,0,0
1/2/2024,SA,Unknown,0-16,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),No,No,No,Yes,No,No,No,0,0,0,0
1/2/2024,SA,Unknown,0-16,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),No,No,No,Yes,Yes,No,No,0,0,0,0
1/2/2024,SA,Unknown,0-16,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),No,Yes,No,No,No,No,No,0,1,0,0
1/2/2024,SA,Unknown,0-16,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),No,Yes,No,No,Yes,No,No,0,0,0,0
1/2/2024,SA,Unknown,0-16,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),No,Yes,No,Yes,No,No,No,0,0,0,0
1/2/2024,SA,Unknown,0-16,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),No,Yes,No,Yes,Yes,No,No,0,0,0,0
1/2/2024,SA,Unknown,17-25,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),No,No,No,No,No,No,No,12,0,0,0
1/2/2024,SA,Unknown,17-25,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),No,No,No,No,No,No,Yes,1,4,2,7
1/2/2024,SA,Unknown,17-25,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),No,No,No,No,Yes,No,No,8,7,0,3
1/2/2024,SA,Unknown,17-25,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),No,No,No,Yes,No,No,No,0,1,0,0
1/2/2024,SA,Unknown,17-25,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),No,No,No,Yes,Yes,No,No,0,0,0,0
1/2/2024,SA,Unknown,17-25,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),No,Yes,No,No,No,No,No,16,21,0,4
1/2/2024,SA,Unknown,17-25,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),No,Yes,No,No,Yes,No,No,5,0,0,0
1/2/2024,SA,Unknown,17-25,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),No,Yes,No,Yes,No,No,No,0,0,0,0
1/2/2024,SA,Unknown,17-25,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),No,Yes,No,Yes,Yes,No,No,0,0,0,0
1/2/2024,SA,Unknown,26-39,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),No,No,No,No,No,No,No,11,0,0,0
1/2/2024,SA,Unknown,26-39,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),No,No,No,No,No,No,Yes,0,15,4,17
1/2/2024,SA,Unknown,26-39,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),No,No,No,No,Yes,No,No,78,42,0,29
1/2/2024,SA,Unknown,26-39,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),No,No,No,Yes,No,No,No,0,0,0,0
1/2/2024,SA,Unknown,26-39,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),No,No,No,Yes,Yes,No,No,2,0,0,0
1/2/2024,SA,Unknown,26-39,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),No,Yes,No,No,No,No,No,38,31,0,7
1/2/2024,SA,Unknown,26-39,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),No,Yes,No,No,Yes,No,No,20,0,1,3
1/2/2024,SA,Unknown,26-39,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),No,Yes,No,Yes,No,No,No,1,0,0,0
1/2/2024,SA,Unknown,26-39,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),No,Yes,No,Yes,Yes,No,No,0,0,0,0
1/2/2024,SA,Unknown,40-64,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),No,No,No,No,No,No,No,24,0,0,0
1/2/2024,SA,Unknown,40-64,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),No,No,No,No,No,No,Yes,0,15,6,23
1/2/2024,SA,Unknown,40-64,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),No,No,No,No,Yes,No,No,112,69,1,44
1/2/2024,SA,Unknown,40-64,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),No,No,No,Yes,No,No,No,0,0,0,0
1/2/2024,SA,Unknown,40-64,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),No,No,No,Yes,Yes,No,No,0,0,0,0
1/2/2024,SA,Unknown,40-64,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),No,Yes,No,No,No,No,No,48,37,0,8
1/2/2024,SA,Unknown,40-64,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),No,Yes,No,No,Yes,No,No,31,0,1,5
1/2/2024,SA,Unknown,40-64,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),No,Yes,No,Yes,No,No,No,0,0,0,0
1/2/2024,SA,Unknown,40-64,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),No,Yes,No,Yes,Yes,No,No,0,0,0,0
1/2/2024,SA,Unknown,65 and over,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),No,No,No,No,No,No,No,7,0,0,0
1/2/2024,SA,Unknown,65 and over,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),No,No,No,No,No,No,Yes,0,0,0,1
1/2/2024,SA,Unknown,65 and over,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),No,No,No,No,Yes,No,No,4,2,0,1
1/2/2024,SA,Unknown,65 and over,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),No,No,No,Yes,No,No,No,0,0,0,0
1/2/2024,SA,Unknown,65 and over,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),No,No,No,Yes,Yes,No,No,0,0,0,0
